brand_name,os,screen_size,4g,5g,main_camera_mp,selfie_camera_mp,int_memory,ram,battery,weight,release_year,days_used,new_price,used_price
Spice,Android,7.75,no,no,3.15,1.3,16,4,1500,135,2013,615,40.25,23.6
Spice,Android,17.78,no,no,3.15,1.3,16,4,3000,450,2013,959,120.35,76.83
Spice,Android,12.7,no,no,5,1.3,16,4,2100,185,2013,747,99.5,48.83
Spice,Android,12.78,no,no,8,5,16,4,2550,196.3,2013,912,209.79,62.45
Spice,Android,12.78,no,no,8,5,16,4,2550,196.3,2013,730,190.52,53.86
Spice,Android,25.4,no,no,3.15,0.3,16,4,7600,158,2013,917,179.34,80.78
Spice,Android,10.29,no,no,8,1.3,16,4,2100,158,2013,994,149.44,74.15
Others,Android,7.75,no,no,3.15,0.3,16,4,1750,100,2013,587,90.08,35.02
Others,Android,17.78,no,no,0.3,2,32,4,3500,354.4,2014,571,80.49,76.21
Others,Android,17.78,no,no,0.3,2,32,4,3500,354.4,2014,791,69.58,63.24
Others,Android,25.43,no,no,8,1.2,32,4,2000,630.5,2013,1085,210.8,163.12
Others,Android,25.43,no,no,8,1.2,32,4,2000,671.3,2013,549,439.93,139.11
Others,Android,25.43,no,no,1.2,0.3,16,4,2000,598.7,2013,667,229.33,146.59
Others,Android,12.7,yes,no,13,8,16,4,2200,153,2016,779,159.2,101.5
Others,Android,15.24,yes,no,13,8,16,4,2500,207,2016,724,191,105.07
Others,Android,12.83,no,no,8,5,32,4,2500,170,2015,1044,140.33,85.38
Others,Android,12.7,no,no,8,5,32,4,2500,161,2015,790,109.15,65.28
Others,Android,12.83,no,no,8,5,32,4,2500,172,2015,590,139.99,60.28
Others,Android,12.7,no,no,8,1.3,16,4,2100,159,2014,873,108.57,51.93
Others,Android,10.29,yes,no,8,1.3,32,4,2500,130,2015,943,158.86,61.59
Others,Others,5.18,no,no,1.3,2,128,0.25,2100,98,2014,713,69.83,28.08
Others,Android,10.29,no,no,5,0.3,16,4,1650,142,2014,958,90.59,42.28
Others,Android,12.7,no,no,8,2,32,4,2500,112,2015,1087,129.97,70.21
Others,Android,12.7,no,no,8,5,32,4,2500,135,2015,547,179.92,55.13
Others,Android,10.16,no,no,8,1.3,16,4,2500,128,2015,782,79.35,49.57
Others,Android,10.16,no,no,5,1.3,512,0.25,2500,112,2015,543,50.07,21.62
Others,Others,5.13,no,no,2,2,128,0.25,2100,110,2014,927,60.8,43.83
Others,Android,7.75,no,no,2,0.3,16,4,1200,105,2014,1088,61.1,30.21
Others,Android,12.7,yes,no,8,2,16,4,2000,140,2014,621,180.34,63.74
Others,Android,17.78,no,no,3.15,0.3,16,4,2500,250,2014,683,110.12,72.59
Vivo,Android,15.42,yes,no,13,16,256,4,4000,190.25,2019,407,530.36,223.35
Vivo,Android,16.59,yes,no,13,16,128,4,3940,189.5,2019,351,300.53,115.47
Vivo,Android,16.23,yes,no,13,16,256,4,4000,188,2019,237,479.52,180.66
Vivo,Android,16.59,yes,no,13,16,64,4,4000,189.5,2019,415,309.63,148.58
Vivo,Android,16.28,yes,no,13,12,256,4,4000,180,2019,305,399.34,139.98
Vivo,Android,16.23,yes,no,13,16,128,4,3700,185,2019,430,359.37,159.92
Vivo,Android,15.9,yes,no,13,16,64,4,3260,149.3,2019,375,211.88,122.59
Vivo,Android,16.23,yes,no,13,12,128,4,3500,199,2018,603,700.78,125.24
Vivo,Android,15.29,yes,no,13,8,128,4,4030,165,2018,411,229.32,116.87
Vivo,Android,15.8,yes,no,13,20,64,4,4030,163.5,2018,607,250.04,144.52
Vivo,Android,15.9,yes,no,13,16,32,4,3260,156.2,2018,623,170.31,104.16
Vivo,Android,15.29,yes,no,13,8,64,4,4030,163.5,2018,621,199.91,74.54
Vivo,Android,15.8,yes,no,13,8,16,4,4030,163.5,2019,261,99.04,66.93
Vivo,Android,15.8,yes,no,13,8,64,4,4030,163.5,2019,198,201.45,92.45
Vivo,Android,15.8,yes,no,13,8,32,4,4030,163.5,2018,538,198.81,115.31
Vivo,Android,15.8,yes,no,13,5,16,4,3260,143,2018,558,130.87,66.09
Vivo,Android,15.32,yes,no,13,12,64,4,3315,164,2018,477,250.05,120.84
Vivo,Android,15.32,yes,no,13,24,128,4,3315,164,2018,648,349.19,132.76
Vivo,Android,15.24,yes,no,8,5,16,4,3360,150,2018,589,119.84,59.45
Vivo,Android,15.32,yes,no,13,25,128,4,3315,164,2018,448,278.15,174.16
Vivo,Android,15.32,yes,no,13,16,128,4,3315,162,2018,385,250.27,144.18
Vivo,Android,16.28,yes,no,13,12,128,4,3400,156.2,2018,589,500.73,103.52
Vivo,Android,16.28,yes,no,13,25,64,4,3400,156,2018,408,349.47,142.31
Vivo,Android,15.8,yes,no,13,8,64,4,3260,152,2018,449,200.3,74.39
Vivo,Android,15.32,yes,no,13,12,64,4,3260,150,2018,376,297.5,115.24
Vivo,Android,15.9,yes,no,13,16,128,4,3260,149.3,2018,591,249.47,138.92
Vivo,Android,16.74,yes,no,13,16,128,4,4000,199,2018,583,698.66,125.31
Vivo,Android,16.74,yes,no,13,16,128,4,4000,199,2018,465,600.93,148.01
Vivo,Android,15.9,yes,no,13,24,64,4,3260,149.3,2018,667,300.19,131.67
Vivo,Android,15.8,yes,no,13,8,64,4,3260,150,2018,658,249.95,130.14
Vivo,Android,15.8,yes,no,13,5,32,4,3260,146.5,2018,453,179.81,106.28
Vivo,Android,15.95,yes,no,13,24,128,4,3425,159,2018,537,429.76,118.25
Vivo,Android,15.24,yes,no,13,5,16,4,3360,150,2018,523,140.79,85.7
Vivo,Android,15.32,yes,no,13,16,32,4,3260,150,2018,679,258.96,105.65
Vivo,Android,15.32,yes,no,13,24,64,4,3260,150,2018,430,300.93,130.84
Vivo,Android,15.95,yes,no,13,12,128,4,3200,156.2,2018,582,550.7,195.05
Vivo,Android,15.95,yes,no,13,12,64,4,3200,156.2,2018,475,451.03,184.42
Vivo,Android,12.88,yes,no,16,24,32,4,3000,139,2017,597,249.65,157.08
Vivo,Android,16.33,yes,no,13,12,64,4,3900,181.5,2017,540,451.08,149.49
Vivo,Android,16.33,yes,no,13,12,128,4,3900,181.5,2018,475,551,143.97
Vivo,Android,15.27,yes,no,13,12,64,4,3250,159,2017,863,390.45,157.37
Vivo,Android,15.21,yes,no,16,24,64,4,3225,160,2017,610,361.12,130.51
Vivo,Android,12.83,yes,no,13,5,16,4,3000,157,2017,799,169.56,81.15
Vivo,Android,12.83,yes,no,13,16,32,4,3000,162.8,2017,843,199.93,98.47
Vivo,Android,14.86,yes,no,16,14,64,4,4015,183.2,2017,662,391.35,156.49
Vivo,Android,12.83,yes,no,16,14,64,4,3320,154,2017,582,352.02,107.69
Vivo,Android,12.83,yes,no,13,20,64,4,3000,154,2017,797,278.35,105.27
Vivo,Android,10.29,yes,no,5,2,16,4,1900,157.8,2017,843,120.94,62.29
Vivo,Android,12.75,yes,no,13,5,16,4,2730,142,2017,608,198.74,60.35
Vivo,Android,12.83,yes,no,13,16,32,4,3000,155,2017,786,160.21,99.87
Vivo,Android,12.83,yes,no,16,14,64,4,3160,158.6,2017,601,449.41,111.88
Vivo,Android,12.83,yes,no,13,16,32,4,3000,154,2016,569,270.21,82.09
Vivo,Android,13.87,yes,no,14.5,16,128,4,4080,178,2016,840,699.7,108.17
Vivo,Android,14.94,yes,no,16,8,64,4,4000,199,2016,606,580.39,108.73
Vivo,Android,12.83,yes,no,16,8,64,4,3050,154,2016,661,460.65,175.37
Vivo,Android,12.83,yes,no,13,20,32,4,3000,154,2016,617,249.65,104.37
Vivo,Android,12.88,yes,no,16,16,64,4,4000,183.5,2016,791,680.67,255.63
Vivo,Android,12.75,yes,no,13,16,64,4,3000,151,2016,834,639.71,177.21
Vivo,Android,12.83,yes,no,13,8,32,4,3000,168,2016,678,300.68,99.42
Vivo,Android,12.7,yes,no,13,8,16,4,2550,138,2016,664,261.18,98.03
Vivo,Android,12.88,yes,no,16,8,64,4,3000,172.5,2016,817,410.17,130.82
Vivo,Android,12.75,yes,no,13,8,64,4,2400,140.5,2016,1068,350.23,134.68
Vivo,Android,13.79,yes,no,16,8,128,4,3600,167.8,2016,618,608.2,131.6
Vivo,Android,13.79,yes,no,16,8,128,4,3600,167.8,2016,675,519.23,134.47
Vivo,Android,12.7,yes,no,8,5,16,4,2350,157,2015,735,129.38,76.76
Vivo,Android,10.34,no,no,8,2,32,4,2100,137,2015,873,129.85,69.62
Vivo,Android,12.7,yes,no,13,5,16,4,2300,153,2015,754,98.6,78.45
Vivo,Android,12.83,yes,no,13,5,32,4,4150,194,2015,753,438.7,110.48
Vivo,Android,12.75,yes,no,13,8,16,4,2450,151,2015,857,299.92,120.26
Vivo,Android,12.83,yes,no,13,5,16,4,2300,153,2015,780,430.21,107.81
Vivo,Android,12.83,yes,no,13,5,16,4,2300,156,2014,910,470.99,115.51
Vivo,Android,12.7,no,no,13,0.3,16,4,2000,150,2014,585,111.43,51.93
Vivo,Android,10.34,no,no,8,5,32,4,2100,156,2014,847,100.53,61.49
Vivo,Android,10.29,no,no,5,2,16,4,1900,130,2013,1092,109.63,34.96
Others,Android,12.7,yes,no,5,2,32,4,2000,134,2018,372,70.69,42.57
Others,Android,12.88,yes,no,16,8,32,4,3100,153,2018,479,109.2,93.69
Others,Android,12.83,yes,no,13,8,16,4,2900,145,2018,369,120.21,67.47
Others,Android,13.56,yes,no,8,5,16,4,3100,155,2018,593,101.79,50.49
Others,Android,25.43,yes,no,5,2,16,4,4600,465,2017,767,181.47,90.72
Others,Android,12.7,yes,no,5,2,32,4,2200,169,2017,686,79.7,59.72
Others,Android,12.83,yes,no,16,8,32,4,3000,166,2017,612,230.97,101.11
Others,Android,12.7,yes,no,13,5,16,4,2400,151,2017,792,99.61,66.46
Others,Android,25.43,yes,no,5,2,16,4,5830,439,2016,926,189.38,122.98
Others,Android,12.7,yes,no,5,2,32,4,2000,167.9,2016,622,58.39,52.98
Others,Android,12.83,yes,no,16,8,32,4,3000,155,2016,1047,380.54,102.09
Others,Android,12.83,yes,no,13,5,16,4,2960,150,2016,569,160.31,84.16
Others,Android,12.7,yes,no,8,5,32,4,2540,128,2016,959,100.98,66.44
Others,Android,7.75,no,no,2,5,16,4,1400,110,2016,1063,30.81,29.85
Others,Android,10.29,yes,no,5,2,32,4,1780,146,2015,720,69.7,38.26
Others,Android,12.83,yes,no,13,5,16,4,3000,159,2015,872,170.86,94.86
Others,Android,23.01,yes,no,5,2,16,4,2500,406,2015,737,211.88,106.14
Others,Android,12.7,yes,no,8,2,32,4,2500,155,2015,948,112.3,52.69
Others,Android,10.16,no,no,2,2,16,4,1400,112,2015,1048,60.77,28.46
Others,Android,12.7,yes,no,5,0.3,16,4,3000,162,2014,697,150.29,35.96
Others,Android,10.29,no,no,5,0.3,16,4,1880,152,2014,745,90.39,32.34
Others,Android,10.16,no,no,3.15,2,16,4,1400,117,2014,966,50.08,34.27
Others,Android,7.75,no,no,2,0.3,16,4,2000,118,2013,861,49.42,17.31
Others,Android,10.16,no,no,5,0.3,16,4,1500,136,2013,625,111.58,38.89
Others,Android,15.24,yes,no,16,16,64,4,3000,164,2018,486,300.76,133.07
Others,Android,15.24,yes,no,13,16,32,4,3000,153,2018,546,200.15,84.55
Others,Android,12.88,yes,no,16,5,64,4,3000,162,2017,769,191.49,117.71
Others,Android,12.88,yes,no,13,16,16,4,2900,160,2017,560,150.84,86.18
Others,Android,12.7,no,no,5,2,16,4,1800,156,2015,1065,118.74,44.5
Others,Android,12.7,no,no,5,1.3,16,4,1800,174,2014,566,101.24,44.05
Others,Android,10.29,yes,no,5,2,16,4,2100,141,2014,674,129.59,39.94
Others,Android,7.75,no,no,2,1.3,16,4,2100,105,2014,955,48.68,17.61
Others,Android,12.7,yes,no,8,2,32,4,2100,175,2014,658,160.29,76.31
Others,Android,12.7,yes,no,16,8,16,4,2350,143,2014,717,299.69,138.58
Others,Android,10.34,no,no,8,5,32,4,2000,124,2014,605,199.26,53.91
Others,Android,10.34,yes,no,8,5,16,4,2000,119,2014,850,201.58,74.17
Others,Android,12.7,no,no,16,8,16,4,2350,154,2014,974,350.06,131.19
Xiaomi,Android,16.23,yes,no,12,20,256,4,4000,205,2019,517,449.95,226.45
Xiaomi,Android,15.9,yes,no,12,8,64,4,4000,180,2019,256,129.75,88.46
Xiaomi,Android,15.32,yes,no,12,13,128,4,4000,186,2019,328,199.61,109.46
Xiaomi,Android,16.23,yes,no,12,20,64,4,3800,189,2019,362,600.19,146.79
Xiaomi,Android,16.23,yes,no,12,20,256,4,3300,173,2019,195,529.68,221.37
Xiaomi,Android,15.16,yes,no,12,20,64,4,3070,155,2019,353,303.24,154.57
Xiaomi,Android,16.23,yes,no,12,20,64,4,3300,173,2019,465,448.95,116.34
Xiaomi,Android,12.7,yes,no,8,5,32,4,3000,137,2019,506,80.12,55.64
Xiaomi,Android,15.32,yes,no,12,13,64,4,4000,186,2019,414,149.53,117.71
Xiaomi,Android,14.83,yes,no,13,8,64,4,3000,150,2018,446,169.3,105.8
Xiaomi,Android,16.23,yes,no,13,14.5,256,4,3200,218,2018,727,559.33,261.96
Xiaomi,Android,15.27,yes,no,13,20,256,4,4000,190,2018,668,450.03,214.88
Xiaomi,Android,15.9,yes,no,13,14.5,64,4,4000,182,2018,469,190.93,107.39
Xiaomi,Android,15.77,yes,no,13,20,128,4,3000,177,2018,440,501.19,182.08
Xiaomi,Android,15.9,yes,no,13,24,64,4,3350,169,2018,427,230.7,142.35
Xiaomi,Android,15.7,yes,no,13,20,256,4,4000,182,2018,390,289.58,135.16
Xiaomi,Android,15.21,yes,no,13,20,128,4,3000,166,2018,471,191.92,132.3
Xiaomi,Android,14.83,yes,no,13,5,64,4,4000,178,2018,535,181.78,102
Xiaomi,Android,15.47,yes,no,13,8,128,4,5500,221,2018,682,231.76,101.36
Xiaomi,Android,20.32,yes,no,13,5,64,4,6000,342.5,2018,665,159.53,126.69
Xiaomi,Android,25.43,yes,no,13,5,128,4,8620,485,2018,665,260.62,166.71
Xiaomi,Android,13.84,yes,no,13,5,64,4,3000,146,2018,525,120.71,93.45
Xiaomi,Android,13.84,yes,no,13,5,32,4,3000,145,2018,641,90.58,60.38
Xiaomi,Android,15.77,yes,no,13,20,128,4,3000,177,2018,682,500.57,141.27
Xiaomi,Android,15.77,yes,no,13,20,64,4,3400,175,2018,372,380.55,154.78
Xiaomi,Android,14.94,yes,no,13,20,128,4,3120,164,2018,620,259.7,124.93
Xiaomi,Android,15.21,yes,no,13,16,64,4,3080,170,2018,465,151.21,116.05
Xiaomi,Android,15.21,yes,no,13,5,256,4,3400,191,2018,590,401.38,178.85
Xiaomi,Android,15.21,yes,no,13,13,64,4,4000,181,2018,543,180.64,89.7
Xiaomi,Android,15.21,yes,no,13,20,64,4,4000,181,2018,386,180.06,120.94
Xiaomi,Android,15.21,yes,no,13,20,128,4,4000,190,2018,630,400.41,160.19
Xiaomi,Android,15.21,yes,no,12,5,64,4,4000,180,2018,442,161.25,83.46
Xiaomi,Android,12.88,yes,no,12,5,32,4,3300,157,2017,679,159.87,95.4
Xiaomi,Android,12.7,yes,no,13,5,32,4,3000,137,2017,769,110.7,80.17
Xiaomi,Android,12.83,yes,no,13,16,64,4,3080,153,2017,575,139.26,108.82
Xiaomi,Android,12.83,yes,no,13,5,16,4,3080,150,2017,782,90.38,72.55
Xiaomi,Android,12.83,yes,no,13,16,64,4,3500,163,2017,581,278.73,118.01
Xiaomi,Android,15.21,yes,no,12,5,128,4,3400,185,2017,677,408.86,173.55
Xiaomi,Android,12.83,yes,no,13,5,64,4,3080,165,2017,683,172.09,95.87
Xiaomi,Android,16.36,yes,no,12,5,32,4,5300,211,2017,761,200.13,104.97
Xiaomi,Android,12.7,yes,no,13,5,64,4,4100,150,2017,881,111.1,88.15
Xiaomi,Android,13.08,yes,no,13,8,64,4,3350,168,2017,616,327.32,94.54
Xiaomi,Android,18.01,no,no,13,5,64,4,6600,328,2017,825,289.76,148.77
Xiaomi,Android,13.08,yes,no,12,8,64,4,2860,135,2017,565,149.82,73.52
Xiaomi,Android,12.83,yes,no,13,5,64,4,4100,165,2017,626,129.44,77.34
Xiaomi,Android,12.83,yes,no,13,5,64,4,4100,165,2017,705,150.14,78.76
Xiaomi,Android,12.7,yes,no,13,5,16,4,3120,131.5,2016,939,109.13,80.72
Xiaomi,Android,12.7,yes,no,13,5,16,4,4100,156,2016,713,131.26,85.26
Xiaomi,Android,12.7,yes,no,13,5,32,4,4100,156,2016,734,160.66,87.91
Xiaomi,Android,15.34,yes,no,16,5,256,4,4400,209,2016,543,388.86,181.26
Xiaomi,Android,12.88,yes,no,22.5,8,64,4,4070,166,2016,726,310.48,132.68
Xiaomi,Android,12.88,yes,no,13,4,128,4,4100,168,2016,891,310.31,148.56
Xiaomi,Android,13.08,yes,no,12,4,128,4,4100,145,2016,612,251.61,101.9
Xiaomi,Android,12.83,yes,no,13,5,16,4,4100,175,2016,1042,171.06,75.87
Xiaomi,Android,12.83,yes,no,13,5,128,4,4050,174,2016,629,168.88,84.46
Xiaomi,Android,12.7,yes,no,13,5,32,4,4100,144,2016,1030,169.22,91.55
Xiaomi,Android,12.7,yes,no,13,5,32,4,4100,144,2016,881,150.99,86.01
Xiaomi,Android,12.7,yes,no,13,5,16,4,4100,144,2016,700,118.68,67.1
Xiaomi,Android,12.7,yes,no,13,5,32,4,4100,144,2016,670,130.6,59.11
Xiaomi,Android,13.08,yes,no,16,4,128,4,3000,129,2016,709,239.32,126.03
Xiaomi,Android,16.36,yes,no,16,5,16,4,4850,145,2016,799,150.51,65.52
Xiaomi,Android,12.7,yes,no,13,5,64,4,3260,133,2016,698,220.54,100.79
Xiaomi,Android,12.83,yes,no,16,5,16,4,4050,164,2016,884,160.37,102.61
Xiaomi,Android,12.7,yes,no,13,5,16,4,4100,144,2016,1045,159.25,73.12
Xiaomi,Android,12.83,yes,no,13,5,16,4,3100,185,2015,980,140.03,68.84
Xiaomi,Android,18.01,no,no,8,5,16,4,6190,322,2015,1001,181.22,104.56
Xiaomi,Android,12.83,yes,no,13,5,16,4,4000,164,2015,812,179.82,94.96
Xiaomi,Android,12.7,yes,no,13,5,16,4,3080,132,2015,966,210.45,82.8
Xiaomi,Android,12.83,yes,no,13,5,16,4,3060,160,2015,1021,161.65,96.66
Xiaomi,Android,10.34,yes,no,8,2,16,4,2200,133,2015,1057,101.91,38.37
Xiaomi,Android,10.34,yes,no,8,2,16,4,2200,133,2015,665,121.55,52.4
Xiaomi,Android,12.7,yes,no,13,5,16,4,3120,130,2015,1081,260.14,100.54
Xiaomi,Android,12.88,yes,no,13,4,64,4,3000,161,2015,635,250.1,117.62
Xiaomi,Android,12.88,yes,no,13,4,16,4,3000,161,2015,902,189.82,64.42
Xiaomi,Android,10.34,yes,no,8,2,32,4,2200,132,2015,626,129.49,65.42
Xiaomi,Android,10.34,yes,no,8,2,32,4,2200,133,2015,772,129.84,57.59
Xiaomi,Android,12.7,yes,no,13,8,16,4,3080,149,2014,591,228.59,84.21
Xiaomi,Android,12.83,yes,no,13,5,32,4,3100,185,2014,842,160.58,68.47
Xiaomi,Android,12.7,yes,no,13,8,16,4,3080,149,2014,623,229.72,111.25
Xiaomi,Android,18.01,no,no,8,5,16,4,6700,360,2014,615,241.13,86.76
Xiaomi,Android,12.83,no,no,13,5,32,4,3100,199,2014,1017,121.05,73.04
Xiaomi,Android,12.7,no,no,13,2,16,4,3050,145,2013,916,201.39,63.51
Xiaomi,Android,10.34,no,no,8,1.6,32,4,2000,158,2014,913,89.22,60.11
Xiaomi,Android,10.34,no,no,8,1.3,16,4,2000,158,2013,793,99.77,54.3
Xiaomi,Android,10.24,no,no,8,2,16,4,2000,145,2013,565,249.27,86.76
XOLO,Android,12.7,yes,no,13,5,32,4,2400,,2015,576,138.44,64.45
XOLO,Android,12.83,yes,no,8,5,16,4,3200,,2015,800,179.33,72.39
XOLO,Android,12.7,no,no,8,2,32,4,2100,,2015,878,59.21,48.41
XOLO,Android,10.29,no,no,5,0.3,32,4,1800,,2015,1036,81.13,45.78
XOLO,Android,12.7,no,no,5,0.3,16,4,2500,,2015,679,77.26,46.39
XOLO,Windows,12.7,no,no,8,2,32,4,2200,,2015,838,120.51,40.74
XOLO,Android,12.7,no,no,8,5,32,4,2500,,2015,1045,119.75,65.67
XOLO,Android,12.83,no,no,13,2,32,4,2600,120,2014,1008,129.54,50.21
XOLO,Android,12.7,no,no,8,2,32,4,2100,120,2014,782,109.69,54.25
XOLO,Android,12.7,no,no,8,5,32,4,2500,120,2014,956,120.47,53.4
XOLO,Android,12.7,no,no,13,2,32,4,2100,120,2014,982,149.9,59.79
XOLO,Android,10.29,no,no,5,0.3,32,4,1700,120,2014,882,82.38,35.39
XOLO,Android,12.67,no,no,8,2,32,4,2500,120,2014,992,120.2,57.92
XOLO,Android,12.7,no,no,13,5,16,4,2100,120,2014,562,189.53,67
XOLO,Android,12.7,no,no,13,5,32,4,2300,120,2014,670,269.47,103.16
XOLO,Android,12.7,no,no,8,2,16,4,1920,120,2014,741,169.78,53.74
XOLO,Windows,10.34,no,no,8,2,32,4,1800,100,2014,669,121.59,36.8
XOLO,Android,10.16,no,no,3.15,0.3,16,4,1400,120,2014,573,60.54,33.82
XOLO,Android,12.7,no,no,8,2,32,4,2250,120,2014,1059,161.38,50.76
XOLO,Android,10.16,no,no,5,0.3,16,4,1400,120,2014,603,98.74,36
XOLO,Android,15.24,no,no,8,2,16,4,3000,120,2014,865,169.51,68.41
XOLO,Android,10.16,no,no,5,0.3,16,4,1400,120,2014,939,80.07,31.97
XOLO,Android,12.7,no,no,8,2,16,4,2250,120,2014,575,139.8,38.62
XOLO,Android,12.7,no,no,8,2,32,4,2000,120,2014,672,140.7,52.33
XOLO,Android,10.29,no,no,8,0.3,16,4,1800,120,2014,819,121.05,59.59
XOLO,Android,12.88,no,no,13,5,16,4,4000,148.85,2013,949,249.63,95.23
XOLO,Android,12.7,no,no,5,0.3,16,4,2000,148.85,2013,842,97.13,47.82
XOLO,Android,10.24,yes,no,8,1,32,4,1810,140,2013,565,189.08,68.33
XOLO,Android,17.78,no,no,5,0.3,16,4,4100,320,2013,686,188.8,67.2
XOLO,Android,10.16,no,no,5,0.3,16,4,1450,116,2013,551,90.58,34.3
XOLO,Android,10.29,no,no,8,1,16,4,2100,143.5,2013,659,102.04,54.34
XOLO,Android,10.16,no,no,5,0.3,16,4,1400,120,2013,593,120.34,28.35
XOLO,Android,12.83,no,no,13,2,32,4,2600,180,2013,1057,161.82,67.03
XOLO,Android,10.34,no,no,8,2,16,4,1800,138,2013,863,120.34,44.63
XOLO,Android,10.29,no,no,5,0.3,16,4,1900,148.85,2013,771,81.12,37.82
XOLO,Android,10.16,no,no,3.15,0.3,16,4,1500,148.85,2013,935,80.32,45.15
XOLO,Android,10.29,no,no,8,2,16,4,2400,151.3,2013,1042,120.76,40.05
XOLO,Android,17.78,no,no,2,0.65,32,4,4000,338,2013,1039,109.07,71.88
XOLO,Android,20.32,no,no,2,0.3,16,4,4000,480,2013,1004,119.69,79.67
XOLO,Android,12.7,no,no,13,5,16,4,2500,158,2013,1089,171.51,97.46
XOLO,Android,10.16,no,no,5,0.3,16,4,1400,120,2013,842,120.93,28.73
XOLO,Android,10.34,no,no,8,2,16,4,2000,167,2013,596,168.64,56.9
XOLO,Android,10.29,no,no,5,0.3,16,4,2000,147.7,2013,1007,121.08,51.27
XOLO,Android,10.34,no,no,8,1.3,32,4,1900,140,2013,852,171.23,68.06
XOLO,Android,10.24,no,no,5,0.3,16,4,2000,150,2013,739,139.72,43.93
XOLO,Android,7.75,no,no,5,0.65,16,4,1500,132,2013,1088,100.33,33.67
XOLO,Android,12.7,no,no,8,1.2,16,4,2100,171.1,2013,974,149.43,56.19
XOLO,Android,10.29,no,no,8,1,16,4,2100,143.5,2013,571,130.31,43.79
XOLO,Android,10.29,no,no,5,0.3,16,4,2400,151.3,2013,824,100.16,34.6
Others,Android,12.83,yes,no,16,8,32,4,9000,469,2018,621,249.61,139.57
Others,Android,12.7,no,no,13.1,2,16,4,2000,106,2013,707,189.96,56.9
Others,Android,12.83,yes,no,12,13,64,4,3300,170,2017,857,309.46,101.61
Others,Android,12.7,yes,no,8,2.1,32,4,2500,145,2014,662,150.69,68.45
Others,Android,10.34,yes,no,8,2,32,4,2000,128,2016,854,79.36,58.23
Others,Android,12.75,yes,no,13,5,16,4,3000,172,2016,1003,170.35,84.67
Others,Android,12.83,yes,no,13,5,32,4,4000,172,2016,977,180.28,65.27
Others,Android,15.24,yes,no,13,8,16,4,4000,153,2016,1012,179.21,68.19
Others,Android,12.75,yes,no,21,8,32,4,3000,159,2015,573,419.6,179.77
Others,Android,10.34,yes,no,8,2,32,4,2000,128,2015,1077,70.31,44.22
Others,Android,12.7,yes,no,8,5,16,4,2230,143,2015,874,91.37,48.22
Others,Android,12.83,yes,no,13,5,16,4,2500,154,2015,559,129.36,76.11
Others,Android,12.83,yes,no,13,5,16,4,2500,155,2015,777,129.88,77.11
ZTE,Android,10.19,yes,no,5,8,32,4,500,165,2019,383,449.81,121.34
ZTE,Android,15.24,yes,no,16,8,256,4,3800,193,2018,705,418.25,141.9
ZTE,Android,15.9,yes,no,14.5,8,128,4,3800,181,2018,466,449.85,91.42
ZTE,Android,15.21,yes,no,14.5,8,128,4,3450,172,2018,589,400.75,184.55
ZTE,Android,15.77,yes,no,14.5,20,128,4,4000,172,2018,444,650.78,151.18
ZTE,Android,15.24,yes,no,24,8,128,4,3800,185,2018,492,399.52,174.35
ZTE,Android,12.88,yes,no,14.5,8,64,4,3450,153,2018,662,260.54,118.89
ZTE,Android,15.27,yes,no,13,8,64,4,4000,170,2018,404,199.75,105.16
ZTE,Android,15.27,yes,no,14.5,16,64,4,5000,190,2018,371,300.36,118.06
ZTE,Android,13.84,yes,no,14.5,5,32,4,3200,172,2018,465,200.94,79.08
ZTE,Android,12.88,yes,no,14.5,8,32,4,3100,140,2018,373,149.34,88.36
ZTE,Android,12.83,yes,no,13,8,32,4,4000,164,2017,796,150.48,98.89
ZTE,Android,12.75,yes,no,13,5,32,4,5000,160,2017,627,188.36,105.02
ZTE,Android,14.55,yes,no,13,5,128,4,3100,170,2017,840,360.98,88.25
ZTE,Android,12.75,yes,no,13,8,64,4,3200,155,2017,889,198.45,77.86
ZTE,Android,12.83,yes,no,13,16,64,4,3200,168,2017,641,249.94,145.42
ZTE,Android,12.7,yes,no,8,2,32,4,4000,152,2016,929,79.81,59.38
ZTE,Android,12.75,yes,no,13,5,32,4,2540,136,2017,670,180.86,97.04
ZTE,Android,12.83,yes,no,13,16,64,4,5000,180,2017,665,259.81,101.3
ZTE,Android,12.83,yes,no,13,16,64,4,3630,168,2017,727,300.01,130.54
ZTE,Android,12.83,yes,no,13,16,64,4,3000,164,2017,879,118.94,106.72
ZTE,Android,12.83,yes,no,13,5,32,4,3000,164,2017,819,230.57,99.88
ZTE,Android,12.83,yes,no,13,16,64,4,3200,173,2017,792,301,117.71
ZTE,Android,12.83,yes,no,13,8,128,4,3400,170,2017,685,451.18,84.2
ZTE,Android,15.24,yes,no,13,5,32,4,3100,180,2017,894,119,82.42
ZTE,Android,12.75,yes,no,13,16,64,4,2950,155,2017,707,169.13,95.39
ZTE,Android,12.7,yes,no,8,8,16,4,2400,130,2017,595,80.9,59.19
ZTE,Android,12.83,yes,no,8,5,16,4,3000,171,2017,819,130.94,81.19
ZTE,Android,12.7,yes,no,13,5,16,4,2800,141,2017,812,157.95,70.89
ZTE,Android,12.7,yes,no,8,5,16,4,2500,136,2017,887,149.18,76.69
ZTE,Android,12.83,yes,no,13,8,32,4,5000,189,2017,570,147.81,76.46
